THE WALL STREET TRANSPARENCY AND ACCOUNTABILITY ACT OF 2010;33
PAYMENT CLEARING AND SETTLEMENT SUPERVISION ACT OF 2010;0
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78A ET SEQ;26
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1843K;4
THE INTERNATIONAL BANKING ACT OF 1978 12 USC 3101;2
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78Q-1;0
COMMITTEE ON AGRICULTURE NUTRITION AND FORESTRY;3
THE FEDERAL CREDIT UNION ACT 12 USC 1751 ET SEQ;3
COMMITTEE ON BANKING HOUSING AND URBAN AFFAIRS;97
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78C;5
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1813;21
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1818;6
THE SECURITIES ACT OF 1933 15 USC 77A ET SEQ;7
THE COMMODITY EXCHANGE ACT 7 USC 1 ET SEQ;11
THE FEDERAL CREDIT UNION ACT 12 USC 1752;4
PAYMENT CLEARING OR SETTLEMENT ACTIVITY;0
FINANCIAL STABILITY OVERSIGHT COUNCIL;23
THE COMMODITY EXCHANGE ACT 7 USC 7A-1;1
COMMODITY FUTURES TRADING COMMISSION;141
NATIONAL CREDIT UNION ADMINISTRATION;45
THE FEDERAL RESERVE ACT 12 USC 248R2;0
DESIGNATED FINANCIAL MARKET UTILITY;0
PRIMARY FINANCIAL REGULATORY AGENCY;37
THE COMMODITY EXCHANGE ACT 7 USC 12;1
THE INVESTMENT ADVISERS ACT OF 1940;51
THE SECURITIES EXCHANGE ACT OF 1934;79
APPROPRIATE FEDERAL BANKING AGENCY;162
SECURITIES AND EXCHANGE COMMISSION;156
THE FEDERAL RESERVE ACT 12 USC 248;5
THE FEDERAL RESERVE ACT 12 USC 342;0
THE FEDERAL RESERVE ACT 12 USC 461;0
THE FEDERAL RESERVE ACT 12 USC 611;0
THE INVESTMENT COMPANY ACT OF 1940;25
DERIVATIVES CLEARING ORGANIZATION;169
THE FEDERAL DEPOSIT INSURANCE ACT;60
APPROPRIATE FINANCIAL REGULATOR;0
COMMITTEE ON FINANCIAL SERVICES;10
INSURED DEPOSITORY INSTITUTION;163
SECURITY-BASED SWAP AGREEMENT;24
FUTURES COMMISSION MERCHANT;35
DESIGNATED CLEARING ENTITY;0
REGULATION AND SUPERVISION;0
THE COMMODITY EXCHANGE ACT;58
COMMODITY TRADING ADVISOR;9
COMMITTEE ON AGRICULTURE;4
FINANCIAL MARKET UTILITY;0
HOUSE OF REPRESENTATIVES;36
REQUESTS FOR INFORMATION;6
COLLATERAL REQUIREMENTS;2
COMMODITY POOL OPERATOR;8
TAKE INTO CONSIDERATION;17
SUBSECTIONS B THROUGH N;1
THE FEDERAL RESERVE ACT;23
AS SOON AS PRACTICABLE;4
DEPOSITORY INSTITUTION;84
FINANCIAL INSTITUTIONS;49
PROPOSED DETERMINATION;4
REPORTING REQUIREMENTS;19
SETTLEMENT SUPERVISION;0
SYSTEMICALLY IMPORTANT;3
INVESTMENT COMPANY ACT;1
FINANCIAL INSTITUTION;61
FINANCIAL TRANSACTION;7
IMPROVING CONSISTENCY;0
REPURCHASE AGREEMENTS;4
SUBPARAGRAPHS E AND G;0
ACTIVITIES CONDUCTED;6
BANK HOLDING COMPANY;125
CLEARING REQUIREMENT;27
EXECUTION FACILITIES;17
INSURED CREDIT UNION;33
RESERVE REQUIREMENTS;0
SUPERVISORY AGENCIES;0
CLAUSES I II AND III;0
BALANCES MAINTAINED;0
DESIGNATED ACTIVITY;0
FINANCIAL STABILITY;65
SECURITIES CONTRACT;6
SECURITY-BASED SWAP;384
SYSTEMIC IMPORTANCE;1
SUBSECTIONS A AND B;20
SUBSECTIONS C AND D;2
SUBSECTIONS E AND F;3
BOARD OF GOVERNORS;436
INTRODUCING BROKER;16
INVESTMENT ADVISER;69
INVESTMENT COMPANY;17
PROPER FUNCTIONING;1
SUPERVISORY AGENCY;3
IN CONNECTION WITH;175
PARAGRAPHS 2 AND 3;10
UNITED STATES CODE;166
FOR THE PURPOSE OF;80
IN ACCORDANCE WITH;250
FINANCIAL MARKETS;19
FORWARD CONTRACTS;3
INSURANCE COMPANY;30
INTERDEPENDENCIES;0
SUBSECTION A OR B;8
AFFIRMATIVE VOTE;10
FINANCIAL SYSTEM;57
FOREIGN EXCHANGE;6
OPERATIONAL RISK;4
SERVICE PROVIDER;61
FOR THE PURPOSES;31
CONFIDENTIALITY;48
FEDERAL RESERVE;164
RISK MANAGEMENT;31
WRITTEN REQUEST;8
ASSOCIATED WITH;113
IN FAVOR OF THE;3
THIS SUBSECTION;410
NOTWITHSTANDING;178
WITH RESPECT TO;658
RECOMMENDATIONS;143
ACCOMMODATIONS;0
CONSIDERATIONS;47
COUNTERPARTIES;38
EFFECTIVE DATE;102
FEDERAL AGENCY;58
IMPLEMENTATION;47
JURISDICTIONAL;5
MUTUALLY AGREE;0
RECOMMENDATION;59
SWAP AGREEMENT;8
SYSTEMIC RISKS;1
SUBPARAGRAPH A;404
SUBPARAGRAPH B;181
SUBPARAGRAPH D;43
THIS PARAGRAPH;198
IN ADDITION TO;34
IN THE CASE OF;119
NOT LATER THAN;291
COMPLYING WITH;14
APPROPRIATELY;10
CENTRAL BANKS;3
CERTIFICATION;74
CIRCUMSTANCES;15
COMMUNICATION;9
CONSIDERATION;67
DETERMINATION;263
DOCUMENTATION;20
INTERNATIONAL;54
NONCOMPLIANCE;23
OF SECURITIES;62
ORAL ARGUMENT;4
ORGANIZATIONS;35
PARTICIPATING;15
PARTICIPATION;33
RECORDKEEPING;26
STRENGTHENING;5
SYSTEMIC RISK;32
UNITED STATES;406
APPLICABLE TO;97
SECTION 745B3;0
SECTION 805A2;0
SUBSECTION B3;7
SUBSECTION C1;7
SUBSECTION C2;6
SUBSECTION E2;6
PROVIDED THAT;20
TO THE EXTENT;160
AUTHORIZATION;34
INSUFFICIENT;7
ARRANGEMENTS;25
ASSOCIATIONS;28
BUSINESS DAY;18
CAPABILITIES;3
COMMENCEMENT;10
CONCURRENTLY;3
CONFIDENTIAL;39
CONSULTATION;151
CONTEMPLATED;0
COORDINATION;61
COUNTERPARTY;93
CREDIT UNION;14
ENHANCEMENTS;0
EXAMINATIONS;78
FOREIGN BANK;37
FUNCTIONS OF;58
INSTITUTIONS;73
INSTRUCTIONS;2
INTERACTIONS;0
JURISDICTION;154
MODIFICATION;35
MULTILATERAL;4
NONDELEGABLE;3
NOTIFICATION;33
ORGANIZATION;75
PARTICIPANTS;65
RELATIONSHIP;8
REPOSITORIES;27
REQUIREMENTS;485
SIGNIFICANCE;5
TRANSACTIONS;205
TRANSFERRING;8
BY REASON OF;10
ON BEHALF OF;71
PARAGRAPH 1A;36
PARAGRAPH 1B;21
SECTION 11R2;0
SECTION 19B2;0
SECTION 763I;0
SECTION 805A;0
SECTION 806E;0
SECTIONS 2H2;0
SUBSECTION A;274
SUBSECTION B;179
SUBSECTION C;63
SUBSECTION D;43
THIS SECTION;765
SUBPARAGRAPH;90
UNDESIGNATED;14
RESTRICTIONS;32
APPROPRIATE;559
SIGNIFICANT;75
SUBSTANTIAL;31
ALTERNATIVE;18
ARBITRATION;19
AUTHORITIES;97
CALCULATION;9
CARRIED OUT;8
CHAIRPERSON;56
CONCENTRATE;0
CONSISTENCY;11
DEFINITIONS;114
DEMONSTRATE;6
DERIVATIVES;26
DESIGNATION;34
DETERMINING;66
DISSEMINATE;5
ENFORCEMENT;263
EXAMINATION;121
EXPLANATION;36
FUNCTIONING;2
INFORMATION;705
INSTITUTION;64
INTERPRETED;3
INVOLVEMENT;5
MAINTENANCE;22
METHODOLOGY;13
NEGOTIATION;0
OPERATIONAL;16
OPPORTUNITY;50
PARTICIPANT;27
PARTICIPATE;18
PRACTICABLE;32
RAISE NOVEL;0
RECOMMENDED;11
REGULATIONS;425
REQUIREMENT;127
SUBMISSIONS;6
SUFFICIENCY;3
SUPERVISION;89
SUPERVISORS;8
SUPERVISORY;74
TRANSACTION;420
TRANSMITTAL;6
PURSUANT TO;424
RELATING TO;256
PARAGRAPH 1;414
PARAGRAPH 2;210
PARAGRAPH 3;93
SECTION 101;7
SECTION 10B;3
SECTION 11A;1
SECTION 13N;1
SECTION 17A;5
SECTION 202;8
SECTION 25A;3
SECTION 2H1;3
SECTION 552;17
SECTION 727;1
SECTION 728;0
SECTION 804;0
SECTION 805;0
SECTION 807;0
SECTIONS 3C;0
IN ORDER TO;75
TO CONCLUDE;3
SHORT TITLE;14
AUTHORIZING;5
DISAPPROVAL;5
ESTABLISHED;280
LIMITATIONS;83
CONSISTENT;123
REASONABLE;129
SUFFICIENT;31
ACTIVITIES;269
ADMINISTER;22
ASSESSMENT;58
ASSISTANCE;105
ASSURANCES;5
COMMISSION;1561
COMPARISON;3
COMPLETING;3
COMPLETION;18
COMPLIANCE;279
CONDITIONS;122
CONDUCT OF;23
CONDUCTING;43
CONSIDERED;68
CONSTITUTE;16
CONSULTING;7
CONTAINING;22
CONTINUING;4
CONTROLLED;34
COORDINATE;51
DELEGATION;3
DESCRIBING;23
DISCLOSURE;106
DISCRETION;87
DISRUPTION;5
ELECTRONIC;42
ENGAGEMENT;2
EXERCISING;13
EXPIRATION;28
FACILITATE;47
FACILITIES;39
FURNISHING;4
GUIDELINES;45
INCIDENTAL;25
INSTRUMENT;27
MAINTAINED;34
MANAGEMENT;120
MATERIALLY;11
MINISTRIES;4
OBJECTIVES;32
OPERATIONS;48
PERFORMING;49
PERSONALLY;19
PRINCIPLES;9
PRIVILEGES;22
PROCEDURES;204
PROCESSING;29
PROCESSORS;1
PROVISIONS;258
PRUDENTIAL;23
PUBLISHING;6
REGISTERED;342
REGULATORS;39
REQUESTING;7
RESCISSION;6
RESPECTIVE;12
SECURITIES;452
SETTLEMENT;57
SUPPORTING;8
TECHNIQUES;1
APPLICABLE;219
AS FOLLOWS;49
IDENTIFIED;69
IN GENERAL;650
RESPECTING;1
SECTION 13;16
SECTION 19;6
SECTION 1B;3
SECTION 25;9
SECTION 2H;6
SECTION 3C;15
SECTION 3Q;16
SECTION 5B;10
THIS TITLE;559
TITLE VIII;2
EXCLUSIONS;7
FEWER THAN;19
LATER THAN;18
SUBJECT TO;499
ADDITIONAL;123
REFERENCED;5
RULEMAKING;111
LIMITATION;88
AUTHORIZED;162
AUTHORIZES;11
DESIGNATED;92
DETERMINED;144
DETERMINES;205
PERMITTING;7
PRESCRIBED;186
NECESSARY;297
NO LONGER;6
STRINGENT;10
AFFILIATE;130
AFFORDING;3
AGGREGATE;51
ASSESSING;19
AUTHORITY;536
AVAILABLE;244
BORROWING;23
BROKERAGE;14
CARRY OUT;112
COMMODITY;97
CONCERNED;5
CONDITION;38
CONDUCTED;89
CONFLICTS;9
CONTRACTS;134
DEPENDENT;2
DESIGNATE;19
DISCOUNTS;3
EFFICIENT;15
EMERGENCY;34
EXCHANGES;14
EXCLUSION;30
EXECUTION;32
EXTENSION;61
FINANCIAL;517
FRAMEWORK;6
FREQUENCY;10
FUNCTIONS;113
GOVERNING;50
IMMEDIATE;5
IMPLEMENT;50
IMPORTANT;1
IMPROVING;5
LIQUIDITY;27
MATERIALS;27
NOTIFYING;2
OBJECTION;7
OPERATING;33
OPERATION;48
OVERSIGHT;74
PERFORMED;14
POTENTIAL;100
PRECLUDES;0
PRESENTED;5
PRE-TRADE;0
PRIVILEGE;26
PROCESSED;8
PROCESSOR;7
PROMOTING;6
PROVIDING;134
PROVISION;375
PUBLISHED;31
RECEIVING;28
RECOMMEND;19
REPORTING;144
RESOURCES;50
SECRETARY;318
SITUATION;3
SOUNDNESS;37
SPREADING;2
STABILITY;30
STANDARDS;264
SUBMITTED;79
SUPPORTED;1
TECHNICAL;20
TESTIMONY;49
THRESHOLD;17
TRANSFERS;35
UNSETTLED;0
UTILITIES;2
WARRANTED;4
FOLLOWING;723
CLAUSE II;51
PARAGRAPH;38
SECTION 1;65
SECTION 2;20
SECTION 3;44
SECTION 4;32
SECTION 8;29
EXCEPT AS;153
INCLUDING;754
INCLUSION;12
LESS THAN;59
MORE THAN;81
OTHERWISE;266
REGARDING;246
AMENDMENT;85
CONSTRUED;124
DESCRIBED;665
EFFECTIVE;78
ENACTMENT;291
LISTED IN;8
SUPERSEDE;7
MANDATORY;34
AUTHORIZE;10
DETERMINE;176
ENFORCING;10
ESTABLISH;245
EXCEPTION;68
EXEMPTION;98
PRESCRIBE;194
REQUESTED;29
REQUIRING;53
SET FORTH;51
24 HOURS;3
ADEQUATE;40
ANNUALLY;36
DIRECTLY;124
IMMINENT;2
PROMPTLY;23
RELEVANT;60
ACCOUNTS;57
ACTIVITY;90
ADVANCES;8
AFFORDED;3
AGENCIES;199
ANALYSIS;57
BALANCES;5
CATEGORY;54
CLEARING;181
COMPLETE;36
CONCERNS;19
CONGRESS;166
CONSIDER;77
CONTINUE;45
CONTRACT;360
CRITICAL;3
DECISION;62
DELIVERY;73
DESIGNED;42
DETAILED;8
DISCLOSE;52
DISCOUNT;22
EARNINGS;5
EFFECTED;4
ENHANCED;23
ENTITIES;154
EVASIONS;8
EVIDENCE;30
EXCHANGE;99
EXERCISE;98
EXISTING;61
EXPECTED;21
EXPOSURE;13
EXTENDED;25
FINDINGS;46
IDENTIFY;60
IMPOSING;13
INCLUDED;23
INCLUDES;74
INTEGRAL;0
MAINTAIN;101
MAJORITY;17
MATERIAL;91
MONETARY;22
MOVEMENT;1
MULTIPLE;16
NATIONAL;126
NOTIFIED;5
NOTIFIES;10
OBTAINED;40
OPERATED;9
OPERATES;14
PAYMENTS;100
PLANNING;16
POLICIES;81
PREMISES;0
PREPARED;17
PROBLEMS;12
PROGRAMS;60
PROPOSED;97
PURPOSES;435
RECEIVED;106
RECEIVES;44
REGISTER;52
REQUESTS;28
RESOURCE;3
RESPONSE;47
RULES OF;77
SECURITY;219
SERVICES;242
SETTLING;1
THREATEN;6
TRANSFER;204
UTILITYS;0
CONTENTS;20
DOES NOT;177
