PERSON ASSOCIATED WITH A SECURITY-BASED SWAP DEALER OR MAJOR SECURITY-BASED SWAP PARTICIPANT;0;EconomicOperands
ASSOCIATED PERSON OF A SECURITY-BASED SWAP DEALER OR MAJOR SECURITY-BASED SWAP PARTICIPANT;0;EconomicOperands
THE FEDERAL DEPOSIT INSURANCE CORPORATION IMPROVEMENT ACT OF 1991;3;LegalReferences
THE EMPLOYEE RETIREMENT INCOME SECURITY ACT OF 1974 29 USC 1002;0;LegalReferences
HOUSING ENTERPRISES FINANCIAL SAFETY AND SOUNDNESS ACT OF 1992;2;LegalReferences
ASSOCIATED PERSON OF A SWAP DEALER OR MAJOR SWAP PARTICIPANT;0;EconomicOperands
THE WALL STREET TRANSPARENCY AND ACCOUNTABILITY ACT OF 2010;6;LegalReferences
DODD-FRANK WALL STREET REFORM AND CONSUMER PROTECTION ACT;21;LegalReferences
WALL STREET TRANSPARENCY AND ACCOUNTABILITY ACT OF 2010;0;LegalReferences
ACCURATE CONFIRMATION PROCESSING NETTING DOCUMENTATION;0;EconomicOperands
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78A ET SEQ;13;LegalReferences
THE EMPLOYEE RETIREMENT INCOME SECURITY ACT OF 1974;1;LegalReferences
THE INTERNATIONAL BANKING ACT OF 1978 12 USC 3101B7;0;LegalReferences
THE INTERNATIONAL BANKING ACT OF 1978 12 USC 3106A;2;LegalReferences
COMMITTEES ON AGRICULTURE NUTRITION AND FORESTRY;0;EconomicOperands
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1841;3;LegalReferences
THE BANK HOLDING COMPANY ACT OF 1965 12 USC 1841;0;LegalReferences
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78P-2;0;LegalReferences
COMMITTEE ON AGRICULTURE NUTRITION AND FORESTRY;1;EconomicOperands
THE COMMODITY FUTURES MODERNIZATION ACT OF 2000;0;LegalReferences
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78CA;7;LegalReferences
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78DD;0;LegalReferences
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78FA;0;LegalReferences
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78IB;0;LegalReferences
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78MF;1;LegalReferences
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78MM;0;LegalReferences
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78OB;3;LegalReferences
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78SB;5;LegalReferences
COMMITTEE ON BANKING HOUSING AND URBAN AFFAIRS;96;EconomicOperands
THE FARM CREDIT ACT OF 1971 12 USC 2001 ET SEQ;3;LegalReferences
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78F;0;LegalReferences
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78I;1;LegalReferences
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78L;0;LegalReferences
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78M;3;LegalReferences
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78O;23;LegalReferences
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78Q;6;LegalReferences
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78Y;0;LegalReferences
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1813;20;LegalReferences
COMMITTEE ON FINANCIAL SERVICES OF THE HOUSE;84;EconomicOperands
EXTERNAL AUDIT FINDINGS SELF-REPORTED ERRORS;0;EconomicOperands
THE FEDERAL ADVISORY COMMITTEE ACT 5 USC APP;2;LegalReferences
THE SECURITIES ACT OF 1933 15 USC 77A ET SEQ;3;LegalReferences
THE SARBANES-OXLEY ACT OF 2002 15 USC 7246B;1;LegalReferences
SECTION 552A OF TITLE 5 UNITED STATES CODE;2;LegalReferences
COVERED JUDICIAL OR ADMINISTRATIVE ACTION;7;EconomicOperands
OFFICE OF THE COMPTROLLER OF THE CURRENCY;107;EconomicOperands
BANK PRODUCTS ACT OF 2000 7 USC 27 ET SEQ;0;LegalReferences
THE COMMODITY EXCHANGE ACT 7 USC 1 ET SEQ;3;LegalReferences
THE FEDERAL RESERVE ACT 12 USC 601 ET SEQ;0;LegalReferences
SECURITY-BASED SWAP EXECUTION FACILITY;1;EconomicOperands
THE SECURITIES ACT OF 1933 15 USC 77BA;1;LegalReferences
FEDERAL DEPOSIT INSURANCE CORPORATION;105;EconomicOperands
FINANCIAL STABILITY OVERSIGHT COUNCIL;13;EconomicOperands
MAJOR SECURITY-BASED SWAP PARTICIPANT;0;EconomicOperands
STANDARDIZED ALGORITHMIC DESCRIPTIONS;0;EconomicOperands
REVISED STATUTES OF THE UNITED STATES;13;LegalReferences
THE COMMODITY EXCHANGE ACT 7 USC 12A7;0;LegalReferences
THE COMMODITY EXCHANGE ACT 7 USC 21R1;0;LegalReferences
THE COMMODITY EXCHANGE ACT 7 USC 25A1;0;LegalReferences
THE COMMODITY EXCHANGE ACT 7 USC 6CA1;0;LegalReferences
THE COMMODITY EXCHANGE ACT 7 USC 7A-1;1;LegalReferences
THE SECURITIES ACT OF 1933 15 USC 77E;0;LegalReferences
THE SECURITIES ACT OF 1933 15 USC 77Q;0;LegalReferences
COMMODITY FUTURES TRADING COMMISSION;58;EconomicOperands
FEDERAL ENERGY REGULATORY COMMISSION;0;EconomicOperands
INTERNATIONAL FINANCIAL INSTITUTIONS;0;EconomicOperands
THE BANK HOLDING COMPANY ACT OF 1956;15;LegalReferences
THE COMMODITY EXCHANGE ACT 7 USC 2A1;0;LegalReferences
THE COMMODITY EXCHANGE ACT 7 USC 2C2;0;LegalReferences
THE COMMODITY EXCHANGE ACT 7 USC 6C1;0;LegalReferences
THE COMMODITY EXCHANGE ACT 7 USC 6M3;0;LegalReferences
SECURITY-BASED SWAP DATA REPOSITORY;1;EconomicOperands
ALASKA NATIVE CLAIMS SETTLEMENT ACT;0;LegalReferences
BANK PRODUCTS ACT OF 2000 7 USC 27A;0;LegalReferences
THE COMMODITY EXCHANGE ACT 7 USC 12;1;LegalReferences
THE COMMODITY EXCHANGE ACT 7 USC 13;0;LegalReferences
THE COMMODITY EXCHANGE ACT 7 USC 16;0;LegalReferences
THE COMMODITY EXCHANGE ACT 7 USC 21;0;LegalReferences
THE COMMODITY EXCHANGE ACT 7 USC 24;0;LegalReferences
THE INVESTMENT ADVISERS ACT OF 1940;48;LegalReferences
THE SECURITIES EXCHANGE ACT OF 1934;66;LegalReferences
APPROPRIATE FEDERAL BANKING AGENCY;147;EconomicOperands
BANK FOR INTERNATIONAL SETTLEMENTS;0;EconomicOperands
REGIONAL TRANSMISSION ORGANIZATION;0;EconomicOperands
SECURITIES AND EXCHANGE COMMISSION;71;EconomicOperands
THE COMMODITY EXCHANGE ACT 7 USC 2;0;LegalReferences
THE COMMODITY EXCHANGE ACT 7 USC 6;0;LegalReferences
