2016-JPMORGAN CHASE _ CO.txt;DODD-FRANK WALL STREET REFORM AND CONSUMER PROTECTION ACT;LegalReferences;1
2016-JPMORGAN CHASE _ CO.txt;FEDERAL DEPOSIT INSURANCE CORPORATION;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;BOARD OF GOVERNORS;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;CASE-BY-CASE BASIS;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;BANKRUPTCY CODE;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;FEDERAL RESERVE;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;VULNERABILITIES;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;WITH RESPECT TO;LogicalConnectors;1
2016-JPMORGAN CHASE _ CO.txt;CAPITALIZATION;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;LIQUIDITY RISK;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;CORRESPONDING;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;RATING AGENCY;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;IN PARTICULAR;LogicalConnectors;3
2016-JPMORGAN CHASE _ CO.txt;COMMUNICATED;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;DEFICIENCIES;EconomicOperands;5
2016-JPMORGAN CHASE _ CO.txt;EXPECTATIONS;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;REQUIREMENTS;EconomicOperands;2
2016-JPMORGAN CHASE _ CO.txt;SHORTCOMINGS;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;SECTION 165D;LegalReferences;1
2016-JPMORGAN CHASE _ CO.txt;A VARIETY OF;LogicalConnectors;1
2016-JPMORGAN CHASE _ CO.txt;SPECIFICALLY;LogicalConnectors;1
2016-JPMORGAN CHASE _ CO.txt;ESTABLISHING;RegulatoryOperators;2
2016-JPMORGAN CHASE _ CO.txt;IMPLEMENTING;RegulatoryOperators;2
2016-JPMORGAN CHASE _ CO.txt;APPROPRIATE;Attributes;1
2016-JPMORGAN CHASE _ CO.txt;APPLICATION;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;DERIVATIVES;EconomicOperands;4
2016-JPMORGAN CHASE _ CO.txt;DIVESTITURE;EconomicOperands;3
2016-JPMORGAN CHASE _ CO.txt;IMPEDIMENTS;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;INFORMATION;EconomicOperands;4
2016-JPMORGAN CHASE _ CO.txt;MAINTAINING;EconomicOperands;2
2016-JPMORGAN CHASE _ CO.txt;SUBMISSIONS;EconomicOperands;4
2016-JPMORGAN CHASE _ CO.txt;IN ADDITION;LogicalConnectors;2
2016-JPMORGAN CHASE _ CO.txt;IMPLEMENTED;RegulatoryOperators;1
2016-JPMORGAN CHASE _ CO.txt;ADEQUATELY;Attributes;5
2016-JPMORGAN CHASE _ CO.txt;CONSISTENT;Attributes;2
2016-JPMORGAN CHASE _ CO.txt;ADDRESSING;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;COMPLETION;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;DEFICIENCY;EconomicOperands;4
2016-JPMORGAN CHASE _ CO.txt;DESCRIBING;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;FACILITATE;EconomicOperands;2
2016-JPMORGAN CHASE _ CO.txt;GOVERNANCE;EconomicOperands;3
2016-JPMORGAN CHASE _ CO.txt;INVESTMENT;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;MANAGEMENT;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;MEANINGFUL;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;MECHANISMS;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;OPERATIONS;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;PROCEDURES;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;REFERENCES;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;REGULATION;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;REGULATORY;EconomicOperands;2
2016-JPMORGAN CHASE _ CO.txt;RESOLUTION;EconomicOperands;9
2016-JPMORGAN CHASE _ CO.txt;SUBMISSION;EconomicOperands;12
2016-JPMORGAN CHASE _ CO.txt;IDENTIFIED;FunctionWords;11
2016-JPMORGAN CHASE _ CO.txt;THROUGHOUT;FunctionWords;1
2016-JPMORGAN CHASE _ CO.txt;AS WELL AS;LogicalConnectors;1
2016-JPMORGAN CHASE _ CO.txt;PREVIOUSLY;LogicalConnectors;1
2016-JPMORGAN CHASE _ CO.txt;DETERMINED;RegulatoryOperators;1
2016-JPMORGAN CHASE _ CO.txt;NECESSARY;Attributes;1
2016-JPMORGAN CHASE _ CO.txt;ADDRESSED;EconomicOperands;2
2016-JPMORGAN CHASE _ CO.txt;AVAILABLE;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;COMPANIES;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;COMPLETED;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;CORPORATE;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;DEVELOPED;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;DIRECTORS;EconomicOperands;2
2016-JPMORGAN CHASE _ CO.txt;ESTIMATES;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;FINANCIAL;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;FORMALIZE;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;IMPORTANT;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;LIQUIDITY;EconomicOperands;5
2016-JPMORGAN CHASE _ CO.txt;MECHANISM;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;OPERATING;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;OWNERSHIP;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;PORTFOLIO;EconomicOperands;2
2016-JPMORGAN CHASE _ CO.txt;POTENTIAL;EconomicOperands;2
2016-JPMORGAN CHASE _ CO.txt;QUESTIONS;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;REFERENCE;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;RESOURCES;EconomicOperands;2
2016-JPMORGAN CHASE _ CO.txt;SUBMITTED;EconomicOperands;3
2016-JPMORGAN CHASE _ CO.txt;DIFFERENT;FunctionWords;2
2016-JPMORGAN CHASE _ CO.txt;INCLUDING;LogicalConnectors;2
2016-JPMORGAN CHASE _ CO.txt;DESCRIBED;Other;1
2016-JPMORGAN CHASE _ CO.txt;APPROVALS;RegulatoryOperators;1
2016-JPMORGAN CHASE _ CO.txt;DETERMINE;RegulatoryOperators;3
2016-JPMORGAN CHASE _ CO.txt;SPECIFIED;RegulatoryOperators;1
2016-JPMORGAN CHASE _ CO.txt;CREDIBLE;Attributes;1
2016-JPMORGAN CHASE _ CO.txt;RELEVANT;Attributes;1
2016-JPMORGAN CHASE _ CO.txt;AGENCIES;EconomicOperands;16
2016-JPMORGAN CHASE _ CO.txt;ANALYSIS;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;BELIEVES;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;CONTINUE;EconomicOperands;2
2016-JPMORGAN CHASE _ CO.txt;CRITERIA;EconomicOperands;3
2016-JPMORGAN CHASE _ CO.txt;DETAILED;EconomicOperands;2
2016-JPMORGAN CHASE _ CO.txt;DOMESTIC;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;ENHANCED;EconomicOperands;2
2016-JPMORGAN CHASE _ CO.txt;ENTITIES;EconomicOperands;8
2016-JPMORGAN CHASE _ CO.txt;FINDINGS;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;GUIDANCE;EconomicOperands;3
2016-JPMORGAN CHASE _ CO.txt;INCLUDED;EconomicOperands;4
2016-JPMORGAN CHASE _ CO.txt;MATERIAL;EconomicOperands;7
2016-JPMORGAN CHASE _ CO.txt;OPTIONAL;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;OUTLINED;EconomicOperands;2
2016-JPMORGAN CHASE _ CO.txt;POSITION;EconomicOperands;2
2016-JPMORGAN CHASE _ CO.txt;PROJECTS;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;REDACTED;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;REFLECTS;EconomicOperands;4
2016-JPMORGAN CHASE _ CO.txt;REMEDIES;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;RESPONSE;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;REVIEWED;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;SCHEDULE;EconomicOperands;4
2016-JPMORGAN CHASE _ CO.txt;STRATEGY;EconomicOperands;2
2016-JPMORGAN CHASE _ CO.txt;SPECIFIC;FunctionWords;1
2016-JPMORGAN CHASE _ CO.txt;TOGETHER;FunctionWords;1
2016-JPMORGAN CHASE _ CO.txt;AT LEAST;LogicalConnectors;1
2016-JPMORGAN CHASE _ CO.txt;PROVIDED;LogicalConnectors;4
2016-JPMORGAN CHASE _ CO.txt;BASED ON;Other;1
2016-JPMORGAN CHASE _ CO.txt;REQUIRED;RegulatoryOperators;3
2016-JPMORGAN CHASE _ CO.txt;APRIL 1;Attributes;1
2016-JPMORGAN CHASE _ CO.txt;ABILITY;EconomicOperands;2
2016-JPMORGAN CHASE _ CO.txt;ACTIONS;EconomicOperands;4
2016-JPMORGAN CHASE _ CO.txt;CLEARLY;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;CONTACT;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;CONTROL;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;COVERED;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;DEVELOP;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;EXPLAIN;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;FAILURE;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;FOCUSED;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;IMPROVE;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;INCLUDE;EconomicOperands;3
2016-JPMORGAN CHASE _ CO.txt;ONGOING;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;OPTIONS;EconomicOperands;2
2016-JPMORGAN CHASE _ CO.txt;ORDERLY;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;PLANNED;EconomicOperands;2
2016-JPMORGAN CHASE _ CO.txt;PROCESS;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;PROFILE;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;PROMOTE;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;PROVIDE;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;RATINGS;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;READILY;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;SEGMENT;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;SUPPORT;EconomicOperands;6
2016-JPMORGAN CHASE _ CO.txt;TRADING;EconomicOperands;2
2016-JPMORGAN CHASE _ CO.txt;WRITTEN;EconomicOperands;1
2016-JPMORGAN CHASE _ CO.txt;CERTAIN;FunctionWords;1
2016-JPMORGAN CHASE _ CO.txt;CURRENT;FunctionWords;2
