MODEL REGULATIONS ON THE USE OF SENIOR-SPECIFIC CERTIFICATIONS AND PROFESSIONAL DESIGNATIONS IN THE SALE OF LIFE INSURANCE AND ANNUITIES;0;LegalReferences
MODEL REGULATION ON THE USE OF SENIOR-SPECIFIC CERTIFICATIONS AND PROFESSIONAL DESIGNATIONS IN THE SALE OF LIFE INSURANCE AND ANNUITIES;0;EconomicOperands
NATIONAL ASSOCIATION OF INSURANCE COMMISSIONERS SUITABILITY IN ANNUITY TRANSACTIONS MODEL REGULATION MODEL 275;0;LegalReferences
MODEL RULE ON THE USE OF SENIOR-SPECIFIC CERTIFICATIONS AND PROFESSIONAL DESIGNATIONS;0;LegalReferences
SECTION 5136A OF TITLE LXII OF THE REVISED STATUTES OF THE UNITED STATES 12 USC 24A;0;LegalReferences
HOUSING ENTERPRISES FINANCIAL SAFETY AND SOUNDNESS ACT OF 1992 12 USC 4519;0;LegalReferences
MODEL STANDARD NONFORFEITURE LAW FOR INDIVIDUAL DEFERRED ANNUITIES;0;LegalReferences
THE PUBLIC UTILITY HOLDING COMPANY ACT OF 1935 15 USC 79A ET SEQ;0;LegalReferences
HOUSING ENTERPRISES FINANCIAL SAFETY AND SOUNDNESS ACT OF 1992;2;LegalReferences
THE EMERGENCY ECONOMIC STABILIZATION ACT OF 2008 12 USC 5231K;0;LegalReferences
SECTION 4 OF THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78D;0;LegalReferences
THE SECURITIES INVESTOR PROTECTION ACT OF 1970 15 USC 78DDD;1;LegalReferences
THE SECURITIES INVESTOR PROTECTION ACT OF 1970 15 USC 78JJJ;0;LegalReferences
THE SECURITIES INVESTOR PROTECTION ACT OF 1970 15 USC 78LLL;1;LegalReferences
SECTION 8GE OF THE INSPECTOR GENERAL ACT OF 1978 5 USC APP;0;LegalReferences
DODD-FRANK WALL STREET REFORM AND CONSUMER PROTECTION ACT;26;LegalReferences
SECTION 5A OF THE INSPECTOR GENERAL ACT OF 1978 5 USC APP;2;LegalReferences
SECTION 8G OF THE INSPECTOR GENERAL ACT OF 1978 5 USC APP;0;LegalReferences
SECTION 8L OF THE INSPECTOR GENERAL ACT OF 1978 5 USC APP;0;LegalReferences
PERSONAL CONSUMPTION EXPENDITURES CHAIN-TYPE PRICE INDEX;0;EconomicOperands
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1841 ET SEQ;9;LegalReferences
SOLICITATION OF A MUNICIPAL ENTITY OR OBLIGATED PERSON;0;EconomicOperands
NATIONALLY RECOGNIZED STATISTICAL RATING ORGANIZATION;1;EconomicOperands
